형태소,품사,분류,카운트
그닥,Noun,4,7
그닥,Noun,5,1
그닥,Noun,6,5
그닥,Noun,7,1
그닥,Noun,8,1
그닥,Noun,10,2
그닥임,Noun,2,1
그대,Noun,1,2
그대,Noun,2,2
그대,Noun,6,1
그대,Noun,8,1
그대로,Noun,1,22
그대로,Noun,2,14
그대로,Noun,3,3
그대로,Noun,4,4
그대로,Noun,5,1
그대로,Noun,6,3
그대로,Noun,7,3
그대로,Noun,8,1
그대로,Noun,10,7
그동안,Noun,1,4
그동안,Noun,2,3
그동안,Noun,9,1
그동안,Noun,10,3
그득그득,Adverb,1,1
그득한데,Adjective,2,1
그득해요,Adjective,4,1
그따위,Noun,2,1
그딴,Modifier,1,1
그딴,Modifier,6,1
그때,Noun,1,10
그때,Noun,2,4
그때,Noun,3,1
그때,Noun,4,2
그때,Noun,10,1
그라드,Noun,1,1
그래,Adjective,1,16
그래,Adjective,2,9
그래,Adjective,3,1
그래,Adjective,4,1
그래,Adjective,6,2
그래,Adjective,7,2
그래,Adjective,8,2
그래,Adjective,9,1
그래,Adjective,10,8
그래도,Adjective,1,5
그래도,Adjective,4,1
그래도,Adjective,6,1
그래도,Adjective,10,1
그래도,Adverb,1,34
그래도,Adverb,2,18
그래도,Adverb,3,7
그래도,Adverb,4,22
그래도,Adverb,5,19
그래도,Adverb,6,33
그래도,Adverb,7,18
그래도,Adverb,8,59
그래도,Adverb,9,7
그래도,Adverb,10,28
그래두,Adjective,10,1
그래서,Adjective,8,1
그래서,Adverb,1,16
그래서,Adverb,2,18
그래서,Adverb,3,2
그래서,Adverb,4,6
그래서,Adverb,5,2
그래서,Adverb,6,7
그래서,Adverb,7,2
그래서,Adverb,8,7
그래서,Adverb,9,4
그래서,Adverb,10,13
그래야만,Adjective,2,1
그래야만,Adjective,4,1
그래요,Adjective,1,9
그래요,Adjective,2,4
그래요,Adjective,4,4
그래요,Adjective,5,1
그래요,Adjective,6,3
그래요,Adjective,7,1
그래요,Adjective,8,2
그래요,Adjective,10,3
그래픽,Noun,1,3
그램,Noun,1,1
그랫,Noun,8,1
그랬,Adjective,3,1
그랬,Adjective,4,1
그랬고,Adjective,1,1
그랬고,Adjective,6,1
그랬구요,Adjective,10,1
그랬나,Adjective,1,2
그랬나,Adjective,2,1
그랬냐,Adjective,2,2
그랬냐,Adjective,8,1
그랬네,Adjective,1,1
그랬네요,Adjective,1,1
그랬네요,Adjective,4,1
그랬는데,Conjunction,1,2
그랬는데,Conjunction,2,1
그랬는데,Conjunction,8,1
그랬는지,Adjective,8,2
그랬는지,Adjective,10,1
그랬는진,Adjective,5,1
그랬다,Adjective,2,1
그랬다,Adjective,3,1
그랬다,Adjective,4,1
그랬다,Adjective,7,1
그랬다고,Conjunction,1,1
그랬다면,Adjective,9,1
그랬던것,Adjective,9,1
그랬습니다,Adjective,1,1
그랬어,Adjective,1,3
그랬어,Adjective,2,2
그랬어,Adjective,4,1
그랬어,Adjective,7,1
그랬어,Adjective,10,1
그랬어야,Adjective,6,1
그랬어요,Adjective,1,6
그랬어요,Adjective,2,2
그랬어요,Adjective,4,5
그랬어요,Adjective,5,1
그랬어요,Adjective,6,3
그랬어요,Adjective,7,1
그랬어요,Adjective,8,1
그랬어용,Adjective,2,1
그랬으까,Adjective,1,1
그랬으면,Adjective,10,1
그랬을까,Adjective,1,1
그랬을까요,Adjective,2,1
그랬음,Adjective,1,2
그랬음,Adjective,4,1
그랬음,Adjective,5,1
그랬음,Adjective,6,1
그랬음,Adjective,10,1
그랬죠,Adjective,1,1
그랬지,Adjective,1,2
그랬지,Adjective,8,1
그랬지만,Adjective,7,1
그랬지만,Adjective,8,1
그랬지만,Adjective,10,1
그럤음,Noun,1,1
그러,Adjective,2,1
그러,Adjective,6,1
그러,Adjective,8,1
그러,Adjective,10,2
그러고,Adjective,1,3
그러고,Adjective,8,1
그러고,Adjective,10,1
그러기에,Conjunction,8,1
그러길래,Adjective,5,1
그러나,Conjunction,1,5
그러나,Conjunction,2,2
그러나,Conjunction,3,1
그러나,Conjunction,4,1
그러나,Conjunction,5,2
그러나,Conjunction,6,5
그러나,Conjunction,7,2
그러나,Conjunction,8,4
그러나,Conjunction,9,1
그러나,Conjunction,10,2
그러냐,Adjective,1,1
그러냐,Adjective,2,2
그러네,Adjective,10,1
그러네요,Adjective,2,1
그러네요,Adjective,5,1
그러는,Adjective,4,1
그러는,Adjective,8,1
그러는,Adjective,10,1
그러는거,Adjective,1,2
그러는거죠,Adjective,2,1
그러는데,Adjective,2,1
그러는데,Adjective,6,1
그러는데,Adjective,8,2
그러는데,Adjective,10,1
그러는디,Adjective,10,1
그러는지,Adjective,10,1
그러니,Adjective,1,1
그러니까,Adverb,1,1
그러니까,Adverb,10,1
그러니깐,Adjective,1,1
그러다,Adjective,1,1
그러다,Adjective,2,3
그러다,Adjective,5,2
그러다가,Conjunction,1,2
그러다가,Conjunction,2,2
그러대로,Adjective,6,1
그러더라구요,Adjective,1,1
그러던가,Adjective,1,1
그러던데,Adjective,1,1
그러던데,Adjective,8,2
그러려니,Adjective,1,2
그러려니,Adjective,5,1
그러려니,Adjective,7,1
그러려니,Adjective,8,2
그러려니,Adjective,9,1
그러면,Adverb,1,2
그러면,Adverb,4,1
그러면,Adverb,8,1
그러면서,Adjective,6,1
그러면서도,Adjective,4,1
그러세요,Adjective,4,1
그러세요,Adjective,10,1
그러셨어요,Adjective,1,2
그러셨어요,Adjective,8,1
그러시지,Adjective,10,1
그러죠,Adjective,10,1
그러지,Adjective,1,4
그러지,Adjective,2,2
그러지,Adjective,3,1
그러지,Adjective,5,1
그러지,Adjective,8,4
그러지,Adjective,10,8
그러지만,Adjective,1,1
그러지말라고,Adjective,1,1
그러하나,Adjective,10,1
그러한,Adjective,1,1
그러한,Adjective,2,1
그러한,Adjective,4,1
그러한,Adjective,10,1
그러함,Adjective,1,1
그러함,Adjective,5,1
그럭,Noun,7,1
그럭저,Noun,6,1
그럭저럭,Adverb,1,5
그럭저럭,Adverb,2,1
그럭저럭,Adverb,4,6
그럭저럭,Adverb,5,10
그럭저럭,Adverb,6,16
그럭저럭,Adverb,7,7
그럭저럭,Adverb,8,15
그럭저럭,Adverb,9,1
그럭저럭,Adverb,10,6
그런,Adjective,1,22
그런,Adjective,2,5
그런,Adjective,3,2
그런,Adjective,4,3
그런,Adjective,5,5
그런,Adjective,6,8
그런,Adjective,7,4
그런,Adjective,8,10
그런,Adjective,9,1
그런,Adjective,10,5
그런,Modifier,1,12
그런,Modifier,2,6
그런,Modifier,4,7
그런,Modifier,5,4
그런,Modifier,6,3
그런,Modifier,7,1
그런,Modifier,8,12
그런,Modifier,9,2
그런,Modifier,10,9
그런거,Adjective,1,2
그런거,Adjective,2,1
그런거,Adjective,4,1
그런거,Adjective,5,2
그런거,Adjective,6,2
그런거,Adjective,8,2
그런거,Adjective,10,5
그런거겠죠,Adjective,1,1
그런거고,Adjective,1,1
그런거야,Adjective,2,1
그런건,Adjective,1,1
그런건,Adjective,2,1
그런건,Adjective,4,1
그런건,Adjective,6,1
그런건,Adjective,8,3
그런건,Adjective,10,2
그런것,Adjective,1,1
그런것,Adjective,5,1
그런것,Adjective,8,1
그런게,Adjective,7,1
그런게,Adjective,10,2
그런다,Adjective,8,1
그런답니다,Adjective,1,1
그런대로,Adverb,6,1
그런대로,Adverb,7,1
그런대로,Adverb,8,3
그런대로,Adverb,10,1
그런데,Conjunction,1,4
그런데,Conjunction,2,1
그런데,Conjunction,3,2
그런데,Conjunction,4,2
그런데,Conjunction,5,4
그런데,Conjunction,6,4
그런데,Conjunction,7,2
그런데,Conjunction,8,4
그런데,Conjunction,10,6
그런데도,Adjective,1,1
그런듯,Adjective,1,1
그런듯,Adjective,4,1
그런듯,Adjective,6,1
그런듯이,Adjective,6,1
그런지,Adjective,1,5
그런지,Adjective,2,3
그런지,Adjective,3,1
그런지,Adjective,4,3
그런지,Adjective,5,1
그런지,Adjective,6,14
그런지,Adjective,7,16
그런지,Adjective,8,29
그런지,Adjective,9,4
그런지,Adjective,10,31
그런지는,Adjective,8,1
그런진,Adjective,7,1
그런진,Adjective,8,1
그럴,Adjective,1,5
그럴,Adjective,2,2
그럴,Adjective,3,2
그럴,Adjective,4,2
그럴,Adjective,5,1
그럴,Adjective,10,1
그럴거다,Adjective,1,1
그럴거면,Adjective,2,1
그럴까,Adjective,2,1
그럴듯,Adjective,1,2
그럴듯한,Adjective,1,1
그럴듯함,Adjective,2,1
그럴만,Adjective,1,1
그럴수가,Adjective,1,1
그럴수도,Adjective,1,1
그럴수도,Adjective,4,1
그럴수도,Adjective,10,1
그럴수있지,Adjective,6,1
그럴수있지,Adjective,8,1
그럴지,Adjective,9,1
그럼,Adjective,1,11
그럼,Adjective,2,3
그럼,Adjective,4,3
그럼,Adjective,6,7
그럼,Adjective,7,4
그럼,Adjective,8,6
그럼,Adjective,9,1
그럼,Adjective,10,9
그럼에도,Adjective,6,4
그럼에도,Adjective,7,1
그럼에도,Adjective,8,1
그럼에도,Adjective,9,2
그럼에도,Adjective,10,3
그렇,Adjective,1,2
그렇,Adjective,3,1
그렇,Adjective,8,3
그렇,Adjective,10,1
그렇게,Adverb,1,33
그렇게,Adverb,2,5
그렇게,Adverb,3,3
그렇게,Adverb,4,8
그렇게,Adverb,5,4
그렇게,Adverb,6,12
그렇게,Adverb,7,10
그렇게,Adverb,8,27
그렇게,Adverb,9,6
그렇게,Adverb,10,23
그렇게는,Adjective,6,1
그렇게도,Adjective,1,2
그렇게라도,Adjective,1,1
그렇고,Adjective,1,11
그렇고,Adjective,2,7
그렇고,Adjective,3,1
그렇고,Adjective,4,5
그렇고,Adjective,6,4
그렇고,Adjective,7,5
그렇고,Adjective,8,2
그렇고,Adjective,9,2
그렇고,Adjective,10,5
그렇기에,Adjective,1,1
그렇긴,Adjective,5,1
그렇긴,Adjective,7,1
그렇긴,Adjective,8,1
그렇긴,Adjective,9,1
그렇나,Adjective,10,1
그렇네,Adjective,5,1
그렇네요,Adjective,1,1
그렇네요,Adjective,4,1
그렇네요,Adjective,5,1
그렇네요,Adjective,8,1
그렇다,Adjective,1,5
그렇다,Adjective,2,5
그렇다,Adjective,4,2
그렇다,Adjective,5,1
그렇다,Adjective,6,2
그렇다,Adjective,10,2
그렇다고,Conjunction,1,10
그렇다고,Conjunction,2,3
그렇다고,Conjunction,4,3
그렇다고,Conjunction,5,2
그렇다고,Conjunction,6,4
그렇다고,Conjunction,7,4
그렇다고,Conjunction,8,1
그렇다고,Conjunction,10,3
그렇다구요,Adjective,6,1
그렇다는,Adjective,1,1
그렇다면,Adjective,1,2
그렇다면,Adjective,2,1
그렇다면,Adjective,4,1
그렇다치고,Adjective,1,1
그렇다치고,Adjective,2,1
그렇다치면,Adjective,10,1
그렇다치자,Adjective,1,1
그렇듯,Adjective,4,1
그렇습니다,Adjective,2,1
그렇죠,Adjective,8,2
그렇지,Adjective,1,3
그렇지,Adjective,5,1
그렇지,Adjective,6,5
그렇지,Adjective,8,2
그렇지,Adjective,9,1
그렇지,Adjective,10,6
그렇지만,Conjunction,1,1
그렇지만,Conjunction,2,1
그렇지만,Conjunction,3,1
그렇지만,Conjunction,5,1
그렇지만,Conjunction,6,5
그렇지만,Conjunction,7,1
그렇지만,Conjunction,8,1
그렇지만,Conjunction,9,1
그렇치만,Adjective,6,1
그레이,Noun,1,1
그려,Verb,1,1
그려,Verb,8,1
그려져,Verb,1,1
그려졌다는,Verb,4,1
그렸네요,Verb,7,1
그렸다,Verb,4,1
그렸다,Verb,9,1
그로,Noun,1,1
그로,Noun,8,1
그로테스크,Noun,1,1
그로테스크,Noun,2,1
그룹,Noun,10,1
그르륵,Noun,1,1
그르릉,Noun,2,1
그르타,Noun,2,1
그릇,Noun,1,1
그릇,Noun,3,1
그릇,Noun,4,1
그리,Verb,1,7
그리,Verb,2,4
그리,Verb,5,1
그리,Verb,6,3
그리,Verb,7,1
그리,Verb,8,7
그리,Verb,9,1
그리,Verb,10,6
그리고,Conjunction,1,97
그리고,Conjunction,2,46
그리고,Conjunction,3,7
그리고,Conjunction,4,18
그리고,Conjunction,5,5
그리고,Conjunction,6,15
그리고,Conjunction,7,11
그리고,Conjunction,8,24
그리고,Conjunction,9,7
그리고,Conjunction,10,38
그리고도,Verb,6,1
그리는,Verb,1,1
그리던가,Verb,2,1
그리면서,Verb,10,1
그리스도인,Noun,10,1
그리움,Noun,1,1
그리움,Noun,10,1
그리웠나,Adjective,2,1
그린,Noun,10,1
그림,Noun,1,2
그림,Noun,2,1
그림,Noun,3,1
그림,Noun,10,1
그림자,Noun,4,1
그림책,Noun,1,1
그립다,Verb,2,1
그만,Adverb,1,11
그만,Adverb,2,9
그만,Adverb,3,1
그만,Adverb,4,1
그만,Adverb,10,2
그만,Modifier,1,11
그만,Modifier,2,2
그만,Modifier,7,1
그만,Modifier,10,1
그만두거라,Verb,1,1
그만두시고,Verb,2,1
그만둬야,Verb,6,1
그만큼,Adverb,1,2
그만큼,Adverb,6,2
그만큼,Adverb,8,2
그만큼,Adverb,10,1
그만하,Adjective,1,1
그만하고싶었을것,Adjective,4,1
그만하면,Adjective,8,1
그만하세요,Adjective,10,1
그만하자,Adjective,1,1
그만한,Adjective,1,1
그만할께요,Adjective,4,1
그만해,Adjective,1,1
그만해라,Adjective,10,1
그야,Noun,2,1
그야말로,Adverb,2,1
그었다,Noun,1,1
그을,Noun,1,1
그을,Noun,10,1
그이,Noun,4,1
그이,Noun,6,2
그이,Noun,8,1
그저,Adverb,1,15
그저,Adverb,2,8
그저,Adverb,3,2
그저,Adverb,4,5
그저,Adverb,5,5
그저,Adverb,6,2
그저,Adverb,7,10
그저,Adverb,8,5
그저,Adverb,9,1
그저,Adverb,10,3
그중,Adverb,1,2
그중,Adverb,6,1
그지같고,Adjective,1,1
그지같네,Adjective,4,2
그지같다,Adjective,1,2
그지같다,Adjective,2,1
그지같은,Adjective,1,3
그지같은,Adjective,2,1
그지같은,Adjective,4,1
그지같음,Adjective,3,1
그지같이,Adjective,1,2
그지같이도,Adjective,8,1
그치만,Verb,6,1
그치만,Verb,7,1
그치만,Verb,10,1
극,Modifier,1,28
극,Modifier,2,10
극,Modifier,3,5
극,Modifier,4,5
극,Modifier,5,4
극,Modifier,6,7
극,Modifier,7,4
극,Modifier,8,4
극,Modifier,9,4
극,Modifier,10,15
극,Noun,1,2
극,Noun,2,1
극,Noun,8,1
극,Noun,9,1
극,Suffix,1,4
극,Suffix,2,1
극,Suffix,4,1
극,Suffix,10,2
극단,Noun,2,1
극단,Noun,4,1
극단,Noun,6,1
극단,Noun,10,1
극도,Noun,8,2
극도,Noun,10,3
극명하게,Adjective,10,1
극명하다,Adjective,5,1
극복,Noun,1,2
극복,Noun,7,1
극복,Noun,10,2
극본,Noun,1,4
극본,Noun,2,1
극본,Noun,3,1
극악,Noun,2,1
극영화,Noun,1,1
극장,Noun,1,56
극장,Noun,2,22
극장,Noun,3,6
극장,Noun,4,10
극장,Noun,6,12
극장,Noun,7,5
극장,Noun,8,16
극장,Noun,9,8
극장,Noun,10,33
극적,Noun,1,4
극적,Noun,2,2
극적,Noun,4,1
극적,Noun,5,1
극적,Noun,6,1
극적,Noun,7,2
극적,Noun,8,1
극적,Noun,9,1
극적,Noun,10,2
극찬,Noun,1,2
극찬,Noun,2,1
극찬,Noun,8,1
극찬,Noun,10,1
극치,Noun,3,1
극한,Noun,1,5
극한,Noun,4,3
극한,Noun,6,1
극한,Noun,8,2
극한,Noun,9,2
극한,Noun,10,1
극혐,Noun,1,4
극혐,Noun,4,1
극혐,Noun,8,1
극혐,Noun,10,1
극혐쓰,Noun,1,1
극히,Noun,1,1
극히,Noun,5,1
극히,Noun,7,1
근,Modifier,1,11
근,Modifier,2,6
근,Modifier,10,2
근,Noun,8,1
근,Noun,9,1
근대,Noun,1,1
근대,Noun,2,1
근데,Adverb,1,43
근데,Adverb,2,26
근데,Adverb,3,6
근데,Adverb,4,23
근데,Adverb,5,13
근데,Adverb,6,21
근데,Adverb,7,20
근데,Adverb,8,47
근데,Adverb,9,10
근데,Adverb,10,39
근래,Noun,1,9
근래,Noun,2,2
근래,Noun,3,1
근래,Noun,4,2
근래,Noun,10,3
근력,Noun,6,1
근본,Noun,1,3
근본,Noun,2,1
근본,Noun,5,1
근본,Noun,9,1
근본,Noun,10,2
근성,Noun,3,1
근원,Noun,1,1
근접한,Adjective,1,1
근처,Noun,1,3
근처,Noun,2,2
근처,Noun,5,1
귿귿,Noun,10,1
글,Noun,1,49
글,Noun,2,7
글,Noun,3,2
글,Noun,4,2
글,Noun,5,2
글,Noun,6,1
글,Noun,7,4
글,Noun,8,8
글,Noun,10,9
글구,Noun,1,1
글구,Noun,2,2
글로벌,Noun,1,1
글로벌,Noun,2,1
글뻔,Noun,1,2
글뻔,Noun,2,1
글썽,Noun,10,1
글쎄,Noun,1,1
글쎄,Noun,2,2
글쎄요,Noun,1,1
글쎄요,Noun,2,1
글쎄요,Noun,4,1
글쓰기,Noun,1,1
글쓰기,Noun,2,1
글자,Noun,1,9
글자,Noun,10,1
글치,Noun,7,1
긁,Verb,1,1
긁거려,Verb,1,1
긁으면서,Verb,1,1
금,Noun,1,4
금,Noun,2,1
금,Noun,4,1
금,Noun,6,1
금고,Noun,10,1
금물,Noun,8,1
금발,Noun,1,1
금발,Noun,2,2
금발,Noun,6,1
금방,Noun,1,1
금방,Noun,5,2
금방,Noun,7,1
금방,Noun,10,8
금보,Noun,2,1
금세,Noun,10,1
금식,Noun,1,1
금액,Noun,1,1
금액,Noun,2,1
금액,Noun,4,1
금영,Noun,1,2
금요일,Noun,4,1
금요일,Noun,10,1
금은,Noun,1,1
금은,Noun,2,1
금은,Noun,7,1
금전,Noun,6,1
금전,Noun,7,1
금지,Noun,1,1
금쪽,Noun,1,1
금천,Noun,7,1
금치,Noun,1,1
금치,Noun,2,1
금치,Noun,4,2
금치,Noun,6,1
급,Foreign,1,1
급,Noun,1,111
급,Noun,2,38
급,Noun,3,7
급,Noun,4,16
급,Noun,5,5
급,Noun,6,12
급,Noun,7,6
급,Noun,8,14
급,Noun,9,2
급,Noun,10,9
급,Suffix,1,115
급,Suffix,2,25
급,Suffix,4,3
급,Suffix,5,4
급,Suffix,6,8
급,Suffix,7,3
급,Suffix,8,7
급,Suffix,9,1
급,Suffix,10,22
급감,Noun,1,1
급감,Noun,7,1
급격히,Adjective,1,2
급똥,Noun,8,1
급말,Noun,2,1
급무,Noun,6,1
급박하게,Adjective,6,1
급박하게,Adjective,7,1
급박한,Adjective,1,1
급박한,Adjective,2,1
급박한,Adjective,8,1
급발진,Noun,1,4
급발진,Noun,2,2
급발진,Noun,8,1
급발진,Noun,9,1
급속,Noun,3,1
급속도,Noun,4,1
급용,Noun,5,1
급임,Noun,1,3
급임,Noun,3,1
급작,Noun,1,2
급작,Noun,8,2
급전,Noun,1,2
급전,Noun,2,3
급전,Noun,3,1
급전,Noun,5,1
급전,Noun,6,2
급전,Noun,10,1
급진,Noun,1,1
급하게,Adjective,1,8
급하게,Adjective,2,6
급하게,Adjective,3,1
급하게,Adjective,4,2
급하게,Adjective,5,1
급하게,Adjective,6,6
급하게,Adjective,7,1
급하긴,Adjective,8,1
급하지,Adjective,1,1
급한,Adjective,1,2
급한,Adjective,2,1
급한것,Adjective,7,1
급할,Adjective,1,2
급함,Adjective,1,1
급했던,Adjective,1,1
급했던걸,Adjective,1,1
급히,Adjective,2,1
급히,Adjective,3,1
급히,Adjective,5,1
긋,Verb,10,3
긋기,Verb,1,1
긋네,Verb,6,1
긋는,Verb,1,1
긋지,Verb,1,1
긋하다,Verb,2,1
긍데,Adverb,8,1
긍정,Noun,1,4
긍정,Noun,8,1
긓,Noun,1,1
기,Modifier,1,56
기,Modifier,2,42
기,Modifier,3,4
기,Modifier,4,17
기,Modifier,5,5
기,Modifier,6,23
기,Modifier,7,14
기,Modifier,8,81
기,Modifier,9,16
기,Modifier,10,74
기,Noun,1,54
기,Noun,2,15
기,Noun,3,2
기,Noun,4,3
기,Noun,5,2
기,Noun,6,8
기,Noun,7,3
기,Noun,8,2
기,Noun,10,8
기간,Noun,1,4
기간,Noun,8,1
기건,Noun,8,1
기겁,Noun,2,1
기계,Noun,1,2
기고,Noun,1,2
기고,Noun,8,1
기관총,Noun,1,1
기관총,Noun,4,1
기괴한,Adjective,1,1
기괴한,Adjective,6,1
기괴한거,Adjective,10,1
기괴했다,Adjective,1,1
기기,Noun,1,1
기기,Noun,2,1
기기,Noun,4,1
기기,Noun,5,2
기껏,Noun,1,4
기네,Noun,1,5
기네,Noun,2,1
기는,Verb,1,5
기는,Verb,2,1
기는,Verb,4,1
기는,Verb,6,1
기는,Verb,8,2
기는,Verb,10,2
기는데,Verb,1,3
기는잘,Verb,2,1
기는한데,Verb,8,1
기능,Noun,1,4
기능,Noun,2,2
기다려,Verb,1,1
기다려,Verb,5,1
기다려서,Verb,2,1
기다려서,Verb,8,1
기다려야지,Verb,10,1
기다려주는,Verb,1,1
기다려주다가,Verb,2,1
기다려질,Verb,2,1
기다렸네요,Verb,2,1
기다렸는데,Verb,1,1
기다렸는데,Verb,2,1
기다렸는데,Verb,10,1
기다렸다가,Verb,3,1
기다렸던,Verb,2,1
기다렸던,Verb,10,1
기다렸어요,Verb,10,1
기다리고,Verb,4,1
기다리는,Verb,2,1
기다리다,Verb,2,1
기다리다가,Verb,1,1
기다리다가,Verb,2,1
기다리면,Verb,1,1
기다리면서,Foreign,1,1
기다리지,Verb,1,1
기다린만큼,Verb,10,1
기다림,Noun,1,1
기다안,Verb,10,1
기대,Noun,1,46
기대,Noun,2,18
기대,Noun,3,6
기대,Noun,4,32
기대,Noun,5,19
기대,Noun,6,66
기대,Noun,7,35
기대,Noun,8,117
기대,Noun,9,24
기대,Noun,10,94
기대는,Verb,1,2
기대는,Verb,3,1
기대는,Verb,4,2
기대는,Verb,6,3
기대는,Verb,7,1
기대는,Verb,8,4
기대는,Verb,9,1
기대는,Verb,10,1
기대는안하고,Verb,2,1
기대도,Verb,1,1
기대도,Verb,2,2
기대도,Verb,6,3
기대도,Verb,7,1
기대도,Verb,8,1
기대서,Verb,4,1
기대안,Verb,8,1
기대안하고,Verb,8,1
기대안하구,Verb,10,1
기대안하는데,Verb,1,1
기대어,Verb,1,2
기대이,Verb,10,3
기대이하겠지만,Verb,8,1
기대이하는,Verb,6,1
기대이하였다,Verb,1,1
기대이하였습니다,Verb,4,1
기대이하였어요,Verb,5,1
기대이하였음,Verb,6,2
기대치을,Verb,6,1
기대하거나,Adjective,10,1
기대하게,Adjective,2,1
기대하게,Adjective,4,1
기대하게,Adjective,7,2
기대하게,Adjective,10,2
기대하고,Adjective,1,28
기대하고,Adjective,2,18
기대하고,Adjective,3,2
기대하고,Adjective,4,9
기대하고,Adjective,5,3
기대하고,Adjective,6,17
기대하고,Adjective,7,1
기대하고,Adjective,8,7
기대하고,Adjective,10,11
기대하고있었는데,Adjective,2,1
기대하고있었는데,Adjective,10,1
기대하기도,Adjective,4,1
기대하나도,Adjective,10,1
기대하는,Adjective,1,2
기대하는,Adjective,2,1
기대하는,Adjective,10,4
기대하는게,Adjective,6,1
기대하는게,Adjective,8,1
기대하다,Adjective,1,1
기대하다가,Adjective,1,1
기대하며,Adjective,1,1
기대하며,Adjective,6,1
기대하면,Adjective,1,1
기대하면,Adjective,2,1
기대하면,Adjective,4,1
기대하면,Adjective,6,1
기대하면,Adjective,7,1
기대하면,Adjective,8,1
기대하면,Adjective,9,1
기대하면서,Adjective,1,1
기대하면서,Adjective,2,1
기대하면서,Adjective,8,2
기대하셨다면,Adjective,1,1
기대하셨다면,Adjective,8,1
기대하시기,Adjective,8,1
기대하시는,Adjective,10,1
기대하신다면,Adjective,8,1
기대하지,Adjective,1,1
기대하지,Adjective,4,1
기대하지,Adjective,5,1
기대하지,Adjective,6,8
기대하지,Adjective,7,2
기대하지,Adjective,8,3
기대하지,Adjective,10,5
기대하지는,Adjective,10,1
기대하지도,Adjective,4,1
기대하지말고,Adjective,1,1
기대하지말고,Adjective,2,1
기대하지말고,Adjective,3,1
기대하지말고,Adjective,8,1
기대하진,Adjective,8,1
기대한,Adjective,1,3
기대한,Adjective,2,1
기대한,Adjective,4,2
기대한,Adjective,8,2
기대한,Adjective,10,1
기대한거,Adjective,1,1
기대한거보다,Adjective,9,1
기대한거에,Adjective,4,1
기대한것만큼은,Adjective,10,1
기대한것에,Adjective,4,1
기대한게,Adjective,7,1
기대한다면,Adjective,1,2
기대한듯,Adjective,4,1
기대한만큼,Adjective,2,1
기대한만큼,Adjective,8,1
기대한만큼,Adjective,10,2
기대한만큼의,Adjective,8,1
기대할,Adjective,1,1
기대할,Adjective,2,1
기대할,Adjective,8,1
기대할건,Adjective,3,1
기대할게요,Adjective,10,1
기대할께요,Adjective,2,1
기대할께요,Adjective,10,1
기대할수,Adjective,4,1
기대합니다,Adjective,10,3
기대해,Adjective,10,1
기대해도,Adjective,2,1
기대해서,Adjective,1,3
기대해서,Adjective,8,1
기대해야겠다,Adjective,4,1
기대해요,Adjective,8,1
기대했,Adjective,6,1
기대했건만,Adjective,1,1
기대했것만,Adjective,2,1
기대했겠지만,Adjective,10,1
기대했구나,Adjective,5,1
기대했기에,Adjective,2,1
기대했길래,Adjective,10,1
기대했나,Adjective,1,1
기대했나,Adjective,2,3
기대했나,Adjective,4,2
기대했나보다,Adjective,4,1
기대했는데,Adjective,1,17
기대했는데,Adjective,2,10
기대했는데,Adjective,3,2
기대했는데,Adjective,4,1
기대했는데,Adjective,5,1
기대했는데,Adjective,6,3
기대했는데,Adjective,7,1
기대했는디,Adjective,2,1
기대했다,Adjective,2,1
기대했다,Adjective,10,1
기대했다면,Adjective,5,1
기대했다면,Adjective,8,1
기대했다면,Adjective,10,2
기대했던,Adjective,1,1
기대했던,Adjective,6,1
기대했던,Adjective,7,1
기대했던,Adjective,8,2
기대했던,Adjective,10,4
기대했던걸,Adjective,1,1
기대했던것,Adjective,6,1
기대했던것보단,Adjective,6,1
기대했었는데,Adjective,1,1
기대했었는데,Adjective,4,1
기대했었는데,Adjective,7,1
기대했지만,Adjective,6,1
기댈,Verb,4,1
기도,Noun,1,24
기도,Noun,2,9
기도,Noun,3,3
기도,Noun,4,2
기도,Noun,5,1
기도,Noun,6,4
기도,Noun,7,1
기도,Noun,8,13
기도,Noun,9,1
기도,Noun,10,17
기라,Verb,1,1
기량,Noun,1,1
기레기,Noun,1,1
기력,Noun,1,1
기력,Noun,10,2
기로,Eomi,6,1
기록,Noun,1,1
기류,Noun,10,1
기를,Verb,1,3
기를,Verb,7,1
기를,Verb,8,1
기름,Noun,1,2
기름,Noun,6,1
기름값,Noun,1,2
기름기,Noun,6,1
기리,Noun,10,3
기립,Noun,2,1
기립박수,Noun,1,1
기막힌,Adjective,1,1
기만,Modifier,1,3
기만,Modifier,2,1
기만,Modifier,6,1
기만,Noun,1,16
기만,Noun,2,1
기만,Noun,4,1
기만,Noun,6,1
기만,Noun,8,1
기만,Noun,9,1
기만,Noun,10,1
기면,Noun,10,1
기묘한,Adjective,1,1
기묘한,Adjective,2,3
기묘한,Adjective,3,1
기반,Noun,1,1
기반시설,Noun,3,1
기발하고,Adjective,10,2
기발한,Adjective,2,1
기발함도,Adjective,2,1
기법,Noun,1,1
기법,Noun,2,2
기보,Noun,1,1
기보,Noun,7,1
기보,Noun,8,1
기본,Noun,1,19
기본,Noun,2,5
기본,Noun,3,2
기본,Noun,4,3
기본,Noun,5,1
기본,Noun,6,2
기본,Noun,7,1
기본,Noun,8,4
기본,Noun,9,1
기본,Noun,10,3
기부,Noun,1,9
기부,Noun,6,1
기분,Noun,1,41
기분,Noun,2,16
기분,Noun,3,1
기분,Noun,4,6
