형태소,품사,분류,카운트
숨막히게,Adjective,9,2
숨막히게,Adjective,10,2
숨막히고,Adjective,9,1
숨막히는,Adjective,1,1
숨막히는,Adjective,7,2
숨막히는,Adjective,8,1
숨막히는,Adjective,9,2
숨막히는,Adjective,10,2
숨막힐,Adjective,8,1
숨막힐,Adjective,10,2
숨막힘,Adjective,10,2
숨못,Verb,10,1
숨바꼭질,Noun,1,1
숨바꼭질,Noun,4,1
숨바꼭질,Noun,6,1
숨바꼭질,Noun,9,1
숨소리,Noun,9,1
숨소리,Noun,10,3
숨쉬는,Verb,10,1
숨쉴,Verb,9,1
숨쉴,Verb,10,4
숨쉴수,Verb,10,1
숨어있는,Verb,3,1
숨어있던,Verb,10,1
숨이안,Verb,10,1
숨죽,Noun,7,2
숨죽,Noun,8,4
숨죽,Noun,9,3
숨죽,Noun,10,10
숨통,Noun,8,2
숨통,Noun,9,1
숩,Noun,8,3
숫자,Noun,7,1
숫자,Noun,8,1
숫자,Noun,9,1
숫자,Noun,10,2
숭숭,Noun,5,1
숭숭,Noun,6,1
숭안,Noun,10,1
숲,Noun,7,1
숴,Noun,10,1
쉐이,Noun,1,1
쉐프,Noun,10,1
쉬,Noun,5,1
쉬,Noun,7,2
쉬,Noun,8,3
쉬,Noun,9,2
쉬,Noun,10,3
쉬고,Verb,9,1
쉬고,Verb,10,1
쉬는,Verb,10,2
쉬마,Verb,9,1
쉬어,Verb,1,1
쉬어,Verb,7,1
쉬어져,Verb,10,1
쉬운,Adjective,3,1
쉬운,Adjective,5,1
쉬워,Adjective,10,1
쉬웠던,Adjective,10,1
쉬즈,Noun,9,1
쉬지를,Verb,10,1
쉬하게,Verb,9,1
쉰,Modifier,7,1
쉴,Verb,7,4
쉴,Verb,8,3
쉴,Verb,9,9
쉴,Verb,10,15
쉴드,Noun,7,1
쉴세,Verb,9,3
쉴세,Verb,10,1
쉴수,Verb,10,2
쉼,Verb,8,1
쉼,Verb,9,1
쉼,Verb,10,1
쉽,Verb,1,1
쉽,Verb,9,1
쉽게,Verb,1,2
쉽게,Verb,4,1
쉽게,Verb,5,1
쉽게,Verb,6,2
쉽게,Verb,7,4
쉽게,Verb,8,2
쉽게,Verb,9,8
쉽게,Verb,10,4
쉽고,Verb,9,1
쉽다,Verb,10,2
쉽죠,Verb,8,1
쉽지,Verb,1,1
쉽지,Verb,7,1
쉽지,Verb,8,1
쉽지,Verb,9,2
쉽지,Verb,10,1
쉽지만,Verb,10,1
쉿,Noun,7,1
쉿쉿,Noun,8,1
슈,Noun,6,1
슈,Noun,10,1
슈가,Noun,10,1
슈류탄,Noun,8,1
슈퍼,Noun,7,1
슈퍼,Noun,8,1
슈퍼,Noun,9,1
슈퍼,Noun,10,2
슈퍼맨,Noun,1,3
슈퍼맨,Noun,2,1
슈퍼맨,Noun,5,3
슈퍼맨,Noun,6,1
슈퍼맨,Noun,7,1
슈퍼맨,Noun,8,7
슈퍼맨,Noun,9,6
슈퍼맨,Noun,10,9
슈퍼스타,Noun,10,1
슉,Noun,8,1
스,Noun,1,1
스,Noun,4,1
스,Noun,6,1
스,Noun,7,4
스,Noun,8,1
스,Noun,9,5
스,Noun,10,8
스러,Adjective,6,2
스러,Adjective,7,1
스러,Adjective,8,4
스러운,Josa,1,1
스러운,Josa,3,1
스러운,Josa,6,1
스러운,Josa,7,4
스러운,Josa,8,3
스러운,Josa,9,2
스러운,Josa,10,3
스러운데,Adjective,5,1
스러울,Adjective,10,1
스러울것도,Adjective,3,1
스러워야,Adjective,7,1
스러워요,Adjective,1,1
스러워요,Adjective,5,1
스러워요,Adjective,6,1
스러웠다,Adjective,5,1
스러웠다,Adjective,7,1
스러웠다면,Adjective,10,1
스러웠던,Adjective,6,1
스러웠습니다,Adjective,5,1
스러웠음,Adjective,6,1
스러웠음,Adjective,8,3
스러웠음,Adjective,9,1
스러웠지만,Adjective,10,3
스런,Josa,7,1
스런,Josa,9,1
스럽,Adjective,8,2
스럽,Adjective,10,1
스럽거나,Adjective,10,1
스럽게,Josa,5,2
스럽게,Josa,7,1
스럽게,Josa,8,1
스럽게,Josa,9,6
스럽게,Josa,10,3
스럽겠지만,Adjective,7,1
스럽고,Adjective,3,1
스럽고,Adjective,6,2
스럽고,Adjective,8,1
스럽고,Adjective,9,1
스럽고,Adjective,10,1
스럽기만,Adjective,2,1
스럽긴,Adjective,8,1
스럽긴,Adjective,9,1
스럽네요,Adjective,3,1
스럽네요,Adjective,6,2
스럽다,Adjective,5,1
스럽다,Adjective,6,1
스럽다,Adjective,7,1
스럽다,Adjective,8,1
스럽다라는,Adjective,10,1
스럽더군요,Adjective,8,1
스럽더라구요,Adjective,8,1
스럽지,Josa,1,1
스럽지,Josa,5,1
스럽지,Josa,7,2
스럽지,Josa,8,2
스럽지,Josa,9,2
스럽지,Josa,10,5
스럽지도,Josa,7,1
스럽지도,Josa,9,1
스럽지도,Josa,10,1
스럽지만,Adjective,10,1
스럽진,Adjective,9,1
스레,Noun,7,1
스레,Noun,8,1
스레,Noun,10,1
스르르,Noun,9,1
스릉스릉,Noun,9,1
스리,Noun,7,1
스리,Noun,10,1
스릴,Noun,1,9
스릴,Noun,2,2
스릴,Noun,3,1
스릴,Noun,4,8
스릴,Noun,5,11
스릴,Noun,6,18
스릴,Noun,7,46
스릴,Noun,8,117
스릴,Noun,9,206
스릴,Noun,10,436
스릴러,Noun,1,5
스릴러,Noun,4,3
스릴러,Noun,5,5
스릴러,Noun,6,7
스릴러,Noun,7,9
스릴러,Noun,8,16
스릴러,Noun,9,25
스릴러,Noun,10,27
스릴러물,Noun,7,1
스릴러물,Noun,9,2
스릴러물,Noun,10,1
스마트,Noun,8,1
스마트,Noun,10,1
스마트폰,Noun,10,1
스며들게,Verb,5,1
스무,Modifier,9,1
스뮤,Noun,10,1
스미스,Noun,1,1
스미스,Noun,5,1
스미스,Noun,10,1
스스로,Noun,1,2
스스로,Noun,5,1
스스로,Noun,6,1
스스로,Noun,9,1
스치듯이,Verb,7,1
스카이라인,Noun,3,1
스캐일,Noun,4,1
스캐일,Noun,10,2
스케,Noun,10,1
스케일,Noun,1,18
스케일,Noun,2,7
스케일,Noun,3,12
스케일,Noun,4,12
스케일,Noun,5,36
스케일,Noun,6,65
스케일,Noun,7,125
스케일,Noun,8,142
스케일,Noun,9,172
스케일,Noun,10,293
스케치북,Noun,10,1
스쿨오브락,Noun,10,1
스크린,Noun,5,1
스크린,Noun,7,1
스크린,Noun,8,1
스크린,Noun,9,3
스크린,Noun,10,5
스킨,Noun,9,1
스킬,Noun,8,1
스킵,Noun,1,1
스타,Noun,1,2
스타,Noun,3,1
스타,Noun,4,1
스타,Noun,6,1
스타,Noun,7,4
스타,Noun,8,1
스타,Noun,9,1
스타,Noun,10,1
스타일,Noun,1,1
스타일,Noun,2,1
스타일,Noun,5,2
스타일,Noun,6,1
스타일,Noun,7,4
스타일,Noun,8,3
스타일,Noun,9,6
스타일,Noun,10,10
스타트랙,Noun,1,2
스타트랙,Noun,2,1
스타트랙,Noun,5,1
스타트랙,Noun,6,1
스타트랙,Noun,9,2
스타트랙,Noun,10,7
스타트렉,Noun,1,1
스타트렉,Noun,5,1
스타트렉,Noun,6,1
스타트렉,Noun,7,1
스타트렉,Noun,8,3
스타트렉,Noun,9,3
스타트렉,Noun,10,5
스탈,Noun,4,1
스탈,Noun,6,1
스탈,Noun,8,1
스탈,Noun,9,1
스탈,Noun,10,1
스태프,Noun,10,1
스탠다드,Noun,8,1
스턴,Noun,7,1
스테이지,Noun,6,1
스테이지,Noun,8,1
스테이지,Noun,10,1
스테이크,Noun,6,1
스텍타클,Noun,10,1
스텍터클,Noun,8,1
스토,Noun,10,1
스토리,Noun,1,46
스토리,Noun,2,14
스토리,Noun,3,21
스토리,Noun,4,22
스토리,Noun,5,45
스토리,Noun,6,69
스토리,Noun,7,83
스토리,Noun,8,127
스토리,Noun,9,136
스토리,Noun,10,194
스토리텔링,Noun,5,1
스토리텔링,Noun,7,1
스토리텔링,Noun,8,1
스퇄,Noun,5,1
스퇄,Noun,10,1
스트,Noun,8,1
스트레슈,Noun,5,1
스트레스,Noun,1,2
스트레스,Noun,8,4
스트레스,Noun,9,6
스트레스,Noun,10,8
스티븐시걸,Noun,9,1
스틸,Noun,1,1
스틸,Noun,2,3
스틸,Noun,5,1
스틸,Noun,6,3
스틸,Noun,7,2
스틸,Noun,8,4
스틸,Noun,9,4
스틸,Noun,10,7
스팅,Noun,8,1
스파이,Noun,9,1
스파이더맨,Noun,9,1
스팩,Noun,2,1
스팩,Noun,5,1
스팩,Noun,7,1
스팩,Noun,9,1
스팩,Noun,10,2
스페이스,Noun,10,1
스페인어,Noun,8,1
스페터클,Noun,9,1
스펙,Noun,1,1
스펙,Noun,3,2
스펙,Noun,4,3
스펙,Noun,5,3
스펙,Noun,6,7
스펙,Noun,7,10
스펙,Noun,8,17
스펙,Noun,9,13
스펙,Noun,10,12
스펟터클하,Noun,6,1
스펠링,Noun,8,1
스포,Noun,1,2
스포,Noun,6,2
스포,Noun,7,2
스포,Noun,8,4
스포,Noun,9,5
스포,Noun,10,9
스포일러,Noun,1,1
스포일러,Noun,4,1
스포일러,Noun,8,6
스포일러,Noun,9,5
스포일러,Noun,10,6
스폰,Noun,8,1
스프링,Noun,9,1
스피드,Noun,1,1
스피드,Noun,3,1
스피드,Noun,5,1
스피드,Noun,7,6
스피드,Noun,8,7
스피드,Noun,9,8
스피드,Noun,10,8
스피디,Noun,6,1
스피디,Noun,7,1
스피디,Noun,8,2
스피디,Noun,9,5
스피디,Noun,10,5
스피커,Noun,1,1
스피커,Noun,3,1
스피커,Noun,6,1
스피커,Noun,7,1
스피커,Noun,10,1
슨,Noun,7,1
슬,Noun,5,1
슬그머니,Noun,1,1
슬릴,Noun,10,1
슬슬,Noun,7,1
슬슬,Noun,8,1
슬슬,Noun,9,1
슬쩍슬쩍,Noun,9,1
슬펐다,Adjective,8,1
슬프게만,Adjective,7,1
슬프고,Adjective,10,2
슬픈,Adjective,10,1
슬픔,Noun,6,1
슬하,Noun,6,1
슬하,Noun,7,1
슴,Noun,1,4
슴,Noun,7,1
슴,Noun,8,2
슴,Noun,9,1
슴,Noun,10,6
슴더,Noun,10,1
습,Noun,1,1
습,Noun,7,1
습,Noun,8,3
습,Noun,9,10
습,Noun,10,12
습격,Noun,7,1
습격,Noun,8,4
습격,Noun,10,1
습니다,Eomi,10,1
습탕,Noun,1,1
습함,Adjective,6,1
승,Noun,5,1
승,Noun,6,3
승,Noun,7,3
승,Noun,8,2
승,Noun,9,1
승객,Noun,9,1
승과,Noun,7,1
승리,Noun,6,1
승리,Noun,7,1
승리,Noun,8,3
승리,Noun,9,2
승리,Noun,10,3
승부,Noun,6,1
승부,Noun,7,1
승부,Noun,8,1
승부,Noun,9,1
승부,Noun,10,2
승전,Noun,6,2
승전,Noun,7,2
승전,Noun,8,3
승전,Noun,9,2
승화,Noun,5,1
승화,Noun,8,1
승화,Noun,9,1
승화,Noun,10,1
싑,Noun,10,2
시,Modifier,1,3
시,Modifier,4,1
시,Modifier,5,2
시,Modifier,6,2
시,Modifier,7,4
시,Modifier,8,3
시,Modifier,9,8
시,Modifier,10,15
시,Noun,1,1
시,Noun,6,1
시,Noun,10,3
시가지,Noun,8,1
시각,Noun,1,2
시각,Noun,3,1
시각,Noun,8,3
시각,Noun,9,8
시각,Noun,10,6
시간,Noun,1,12
시간,Noun,2,2
시간,Noun,3,6
시간,Noun,4,4
시간,Noun,5,6
시간,Noun,6,13
시간,Noun,7,33
시간,Noun,8,40
시간,Noun,9,109
시간,Noun,10,195
시간대,Noun,8,1
시간대,Noun,9,1
시계,Noun,3,1
시계,Noun,4,1
시계,Noun,5,1
시계,Noun,8,2
시계,Noun,9,2
시계,Noun,10,4
시골,Noun,7,1
시골,Noun,8,1
시국,Noun,6,1
시국,Noun,10,1
시급,Noun,4,1
시급하다,Adjective,10,1
시기,Noun,10,1
시기하더라,Adjective,7,1
시기했고,Adjective,7,1
시기했는데,Adjective,8,1
시끄러우면,Adjective,1,1
시끄러운,Adjective,10,1
시끄러운건,Adjective,8,1
시끄럽게,Adjective,8,1
시끄럽게,Adjective,10,2
시끄럽고,Adjective,1,1
시끄럽다고,Adjective,9,1
시끌벅적하진,Adjective,10,1
시나,Noun,10,1
시나리오,Noun,1,3
시나리오,Noun,3,1
시나리오,Noun,4,2
시나리오,Noun,5,1
시나리오,Noun,6,3
시나리오,Noun,7,4
시나리오,Noun,8,7
시나리오,Noun,9,9
시나리오,Noun,10,2
시너지,Noun,8,1
시네마,Noun,1,1
시네마,Noun,5,1
시네마,Noun,9,1
시네마,Noun,10,3
시놉,Noun,1,1
시놉,Noun,10,1
시놉시스,Noun,10,1
시달렸네,Verb,10,1
시달렸다,Verb,10,1
시대,Noun,6,1
시대,Noun,8,1
시대,Noun,9,2
시대,Noun,10,7
시도,Noun,7,2
시도,Noun,8,2
시도,Noun,9,2
시도,Noun,10,5
시들시들,Noun,10,1
시라,Noun,10,1
시러하는데,Adjective,10,2
시렁,Noun,9,1
시리즈,Foreign,5,1
시리즈,Foreign,9,1
시리즈,Noun,3,1
시리즈,Noun,4,1
시리즈,Noun,5,3
시리즈,Noun,6,7
시리즈,Noun,7,4
시리즈,Noun,8,11
시리즈,Noun,9,9
시리즈,Noun,10,18
시민,Noun,8,1
시민,Noun,10,2
시바,Noun,2,1
시보,Noun,8,1
시보,Noun,10,2
시사,Noun,5,1
시사,Noun,9,1
시사,Noun,10,1
시사회,Noun,1,2
시사회,Noun,8,1
시사회,Noun,10,2
시선,Noun,1,1
시선,Noun,7,1
시선,Noun,8,3
시선,Noun,9,1
시선,Noun,10,1
시설,Noun,8,1
시스,Noun,6,1
시스,Noun,7,2
시스,Noun,8,2
시스,Noun,9,1
시스,Noun,10,2
시시,Noun,1,1
시시,Noun,7,1
시시각각,Noun,10,1
시시하거나,Adjective,9,1
시시하게,Adjective,3,1
시시하게,Adjective,7,2
시시하게,Adjective,8,1
시시하고,Adjective,3,1
시시하고,Adjective,6,2
시시하고,Adjective,10,1
시시하긴,Adjective,8,1
시시하긴,Adjective,10,1
시시하다,Adjective,1,1
시시하다,Adjective,3,1
시시하다,Adjective,4,1
시시하다,Adjective,5,1
시시하다,Adjective,8,1
시시하다고,Adjective,8,1
시시하다고,Adjective,9,1
시시하다고,Adjective,10,1
시시하던데,Adjective,6,1
시시하지,Adjective,10,1
시시하지도,Adjective,10,1
시시한,Adjective,3,1
시시한,Adjective,10,2
시시할,Adjective,7,2
시시할수도,Adjective,9,1
시시할줄,Adjective,10,1
시시함,Adjective,9,1
시시합니다,Adjective,4,1
시시해,Adjective,4,1
시시해서,Adjective,3,1
시시해요,Adjective,4,1
시시해요,Adjective,6,1
시시해져서,Adjective,8,1
시시했는데,Adjective,8,1
시시했는데,Adjective,9,1
시시했다,Adjective,5,1
시시했어요,Adjective,7,1
시시했어요,Adjective,9,1
시시했음,Adjective,5,1
시시했음,Adjective,6,1
시시했지만,Adjective,10,1
시야,Noun,5,1
시어,Noun,10,1
시엔,Noun,8,1
시원,Noun,8,1
시원,Noun,9,3
시원섭섭한,Adjective,7,1
시원시원,Adverb,9,1
시원시원,Adverb,10,1
시원시원하게,Adjective,8,1
시원시원하고,Adjective,8,1
시원시원하고,Adjective,10,2
시원시원한,Adjective,9,2
시원시원한,Adjective,10,1
시원시원해서,Adjective,8,2
시원찮았고,Adjective,7,1
시원찮은,Adjective,7,1
시원하게,Adjective,6,1
시원하게,Adjective,7,1
시원하게,Adjective,8,5
시원하게,Adjective,9,5
시원하게,Adjective,10,6
시원하네,Adjective,10,1
시원하다,Adjective,6,1
시원한,Adjective,7,1
시원한,Adjective,8,2
시원한,Adjective,9,4
시원한,Adjective,10,3
시원한가,Adjective,10,1
시원할,Adjective,10,1
시원함을,Adjective,10,1
시원해지네,Adjective,10,1
시원해지는,Adjective,10,1
시원했다,Adjective,8,1
시원했다,Adjective,10,1
시위,Noun,1,1
시위,Noun,5,1
시위,Noun,8,1
시작,Noun,1,7
시작,Noun,2,2
시작,Noun,3,2
시작,Noun,4,1
시작,Noun,5,11
시작,Noun,6,17
시작,Noun,7,23
시작,Noun,8,32
시작,Noun,9,46
시작,Noun,10,62
시전,Noun,10,1
시절,Noun,1,1
시절,Noun,8,1
시점,Noun,6,2
시점,Noun,8,1
시점,Noun,9,5
시점,Noun,10,1
시조,Noun,6,1
시종,Noun,1,1
시종일관,Noun,2,2
시종일관,Noun,7,2
시종일관,Noun,8,4
시종일관,Noun,9,2
시종일관,Noun,10,2
시즌,Noun,3,1
시즌,Noun,6,1
시즌,Noun,8,1
시즌,Noun,9,2
시즌,Noun,10,5
시지,Noun,6,1
시책,Noun,6,1
시청,Noun,9,1
시청률,Noun,1,1
시청률,Noun,7,1
시청율,Noun,5,1
시체,Noun,1,1
시체,Noun,4,1
시체,Noun,5,1
시체,Noun,7,1
시체,Noun,8,1
시체,Noun,10,2
시초,Noun,7,1
시초,Noun,10,1
시츄에이션,Noun,8,1
시커멓게,Adjective,7,1
시켜,Verb,9,1
시켜,Verb,10,4
시켜서,Verb,9,1
시켜야,Verb,10,1
시켜주고,Verb,10,1
시켜주네요,Verb,10,1
시켜주는,Verb,8,1
시켜주는,Verb,9,1
시켜주지,Verb,10,1
시켯던,Noun,9,1
시켰나,Verb,6,1
시켰다,Verb,7,1
시켰다,Verb,8,1
시켰던,Verb,8,1
시켰으면,Verb,10,1
시퀀스,Noun,1,2
시퀀스,Noun,7,3
시퀀스,Noun,8,1
시퀀스,Noun,9,4
시퀀스,Noun,10,2
시크,Noun,8,1
시키,Verb,10,1
시키고,Verb,4,1
시키고,Verb,5,1
시키고,Verb,8,1
시키고,Verb,9,2
시키기,Verb,1,1
시키네,Verb,6,1
시키네요,Verb,10,1
시키는,Verb,5,2
시키는,Verb,6,3
시키는,Verb,7,1
시키는,Verb,8,5
시키는,Verb,9,3
시키는,Verb,10,8
시키는건데,Verb,10,1
시키는게,Verb,9,1
시키다가,Verb,6,1
시키다니,Verb,5,1
시키려고,Verb,8,1
시키면,Verb,7,2
시키지,Verb,9,2
시키지,Verb,10,4
시킨,Verb,5,1
시킨,Verb,9,2
시킨,Verb,10,3
시킨것,Verb,6,1
시킨것이,Verb,8,1
시킨다,Verb,8,1
시킨다,Verb,10,1
시킨다는,Verb,8,2
시킨다던지,Verb,8,1
시킬,Verb,10,1
시킬듯,Verb,9,1
시킬수,Verb,3,1
시킬수,Verb,8,1
시킴,Noun,2,1
시킴,Noun,3,1
시킴,Noun,10,2
시트,Noun,10,1
시한,Noun,5,1
시행,Noun,9,1
시험,Noun,7,1
시험,Noun,8,1
시험,Noun,9,1
시험,Noun,10,6
식,Noun,2,1
식,Noun,5,2
식,Noun,6,1
식,Noun,7,2
식,Noun,8,3
식,Noun,9,4
식,Noun,10,7
식,Suffix,1,1
식,Suffix,2,1
식,Suffix,3,2
식,Suffix,5,4
식,Suffix,6,3
식,Suffix,8,4
식,Suffix,9,2
식,Suffix,10,4
식겁,Noun,10,1
식겁하네요,Adjective,10,1
식겁한,Adjective,9,1
식겁했지만,Adjective,10,1
식구하기,Verb,10,1
식량,Noun,6,1
식민지,Noun,10,1
식상하,Adjective,7,1
식상하거나,Adjective,8,1
식상하고,Adjective,8,1
식상하기도,Adjective,9,1
식상하다,Adjective,5,1
식상하다,Adjective,10,1
식상하다고,Adjective,10,2
식상하다는,Adjective,10,1
식상하지,Adjective,10,2
식상한,Adjective,1,4
식상한,Adjective,2,1
식상한,Adjective,3,1
식상한,Adjective,4,2
식상한,Adjective,6,1
식상한,Adjective,7,2
식상한,Adjective,8,3
식상한,Adjective,9,5
식상한,Adjective,10,5
식상한건,Adjective,9,1
식상할,Adjective,10,1
식상할거라,Adjective,10,1
식상함,Adjective,1,1
식상함,Adjective,3,2
식상함,Adjective,9,1
식상함을,Adjective,9,1
식상합니다,Adjective,2,1
식상해,Adjective,8,1
식상해서,Adjective,9,1
식상했다,Adjective,6,1
식상했었는데,Adjective,10,2
식은땀,Noun,9,2
식은땀,Noun,10,1
식이,Noun,9,2
식이,Noun,10,3
식있,Verb,10,1
식해,Noun,1,1
식히며,Verb,7,1
식힐,Verb,7,1
신,Modifier,5,1
신,Modifier,6,1
신,Modifier,7,2
신,Modifier,8,1
신,Modifier,9,11
신,Modifier,10,14
신,Noun,3,4
신,Noun,6,2
신,Noun,7,3
신,Noun,8,1
신,Noun,9,4
신,Noun,10,6
신건,Noun,10,1
신경,Noun,4,1
신경,Noun,5,3
신경,Noun,7,2
신경,Noun,8,5
신경,Noun,9,2
신경,Noun,10,5
신경안,Noun,10,1
신공,Noun,7,1
신구,Noun,8,1
신기,Noun,2,1
신기,Noun,9,2
신기원,Noun,10,1
신기하게,Adjective,1,1
신기하고,Adjective,2,1
신기한,Adjective,5,1
신기한,Adjective,8,1
신기할,Adjective,6,1
신기할,Adjective,9,1
신기해,Adjective,1,1
신기했,Adjective,8,1
신기했습니다,Adjective,9,1
신나게,Adjective,10,2
신나네요,Adjective,10,1
신난듯,Adjective,9,1
신다면,Verb,8,1
신도,Noun,6,1
신도,Noun,8,1
신도림,Noun,10,1
신드롬,Noun,9,1
신들,Noun,4,1
신들,Noun,10,2
신들렸어,Adjective,6,1
신랑,Noun,6,1
신랑,Noun,7,2
신랑,Noun,8,1
신랑,Noun,9,1
신랑,Noun,10,8
신물,Noun,6,1
신밧드,Noun,1,1
신분,Noun,5,1
신분,Noun,9,1
신분,Noun,10,10
신비한,Adjective,8,1
신선,Noun,7,1
신선,Noun,8,1
신선,Noun,9,2
신선,Noun,10,4
신선하게,Adjective,8,2
신선하게,Adjective,9,1
신선하게,Adjective,10,2
신선하고,Adjective,5,1
신선하고,Adjective,7,2
신선하고,Adjective,8,2
신선하고,Adjective,9,7
신선하고,Adjective,10,7
신선하기도,Adjective,10,1
신선하네요,Adjective,7,1
신선하다,Adjective,6,1
신선하다,Adjective,7,1
신선하다,Adjective,8,1
신선하지,Adjective,7,1
신선하지도,Adjective,3,1
신선하지도,Adjective,6,1
신선하지만,Adjective,10,1
신선하진,Adjective,8,2
신선한,Adjective,2,1
신선한,Adjective,6,3
신선한,Adjective,7,2
신선한,Adjective,8,9
신선한,Adjective,9,12
신선한,Adjective,10,13
신선한것,Adjective,10,1
신선할듯,Adjective,10,1
신선함,Adjective,6,1
신선함,Adjective,8,1
신선함,Adjective,9,2
신선함,Adjective,10,2
신선함은,Adjective,6,1
신선함은,Adjective,7,1
신선함이,Adjective,1,1
신선함이,Adjective,6,1
신선합니다,Adjective,10,1
신선해,Adjective,10,1
신선했고,Adjective,6,1
신선했고,Adjective,8,1
신선했고,Adjective,10,4
신선했는데,Adjective,9,1
신선했는데,Adjective,10,1
신선했다,Adjective,7,2
신선했다,Adjective,8,3
신선했다,Adjective,9,4
신선했다,Adjective,10,2
신선했다고,Adjective,10,1
신선했던,Adjective,9,3
신선했던,Adjective,10,1
신선했습니다,Adjective,9,2
신선했습니다,Adjective,10,2
신선했어요,Adjective,8,2
신선했어요,Adjective,9,1
신선했어요,Adjective,10,1
신선했으나,Adjective,1,1
신선했으며,Adjective,9,1
신선했음,Adjective,6,1
신선했음,Adjective,7,1
신선했음,Adjective,9,9
신선했음,Adjective,10,5
신선했지만,Adjective,7,2
신세,Noun,7,1
신세계,Noun,2,1
신세계,Noun,9,1
신세계,Noun,10,8
신약,Noun,7,1
신영화,Noun,8,1
신영화,Noun,10,2
신은,Verb,5,1
신은,Verb,6,1
신은,Verb,8,4
신은,Verb,9,1
신은,Verb,10,2
신의,Noun,9,1
신의한수,Noun,9,1
신작,Noun,1,1
신종,Noun,7,1
신종,Noun,8,1
신지,Noun,9,1
신지,Noun,10,1
신체,Noun,7,2
신촌,Noun,10,1
신통,Noun,1,2
신퍼,Verb,4,1
신하,Noun,10,1
싣어서,Verb,8,1
실,Noun,9,1
실,Noun,10,2
실감,Noun,1,5
실감,Noun,5,3
실감,Noun,6,3
실감,Noun,7,4
실감,Noun,8,13
실감,Noun,9,10
실감,Noun,10,28
실검,Noun,10,1
실내,Noun,10,1
실내샷,Noun,6,1
실력,Noun,10,1
실마리,Noun,6,1
실마리,Noun,8,1
실마리,Noun,9,2
실맘,Noun,4,1
실망,Noun,1,30
실망,Noun,2,5
실망,Noun,3,10
실망,Noun,4,7
실망,Noun,5,19
실망,Noun,6,49
실망,Noun,7,19
실망,Noun,8,18
실망,Noun,9,11
실망,Noun,10,16
실망하게,Adjective,1,1
실망하게,Adjective,6,1
실망하게,Adjective,7,1
실망하겠지만,Adjective,9,1
실망하고,Adjective,5,1
실망하고,Adjective,7,1
실망하고,Adjective,9,1
실망하는건,Adjective,10,1
실망하다가,Adjective,2,1
실망하시겠네요,Adjective,8,1
실망하실,Adjective,7,1
실망하실,Adjective,8,1
실망하실거에요,Adjective,9,1
실망하실수,Adjective,7,1
실망하실수도,Adjective,8,1
실망하실수도,Adjective,10,3
실망하실수두,Adjective,7,1
실망하실지도,Adjective,10,1
실망하지,Adjective,9,1
실망한,Adjective,1,1
실망한,Adjective,2,1
실망한,Adjective,4,1
실망한,Adjective,5,1
실망한,Adjective,7,2
실망한,Adjective,8,1
실망한,Adjective,9,1
실망한거,Adjective,10,1
실망한다,Adjective,5,1
실망한다,Adjective,8,1
실망한다고,Adjective,4,1
실망할,Adjective,4,2
실망할,Adjective,7,1
실망할,Adjective,8,2
실망할,Adjective,9,2
실망할,Adjective,10,1
실망할까봐,Adjective,10,1
실망할듯,Adjective,8,1
실망할듯,Adjective,10,1
실망할수도,Adjective,6,1
실망할수도,Adjective,7,1
실망할수도,Adjective,8,2
실망할수도,Adjective,9,1
실망할지,Adjective,8,1
실망함,Adjective,1,1
실망함,Adjective,6,1
실망함,Adjective,8,1
실망합니다,Adjective,1,1
실망합니다,Adjective,5,1
실망합니다,Adjective,8,1
실망해,Adjective,6,1
실망해,Adjective,10,1
실망해서,Adjective,10,1
실망했고,Adjective,8,1
실망했네요,Adjective,6,1
실망했는데,Adjective,7,1
실망했는데,Adjective,8,1
실망했는지,Adjective,7,1
실망했다,Adjective,1,1
실망했다,Adjective,7,1
실망했다거나,Adjective,9,1
실망했습니다,Adjective,5,1
실망했습니다,Adjective,6,2
실망했어요,Adjective,5,1
실망했을,Adjective,10,1
실망했지만,Adjective,7,1
실망했지만,Adjective,9,1
실사판,Noun,7,1
실사판,Noun,8,1
실상,Noun,4,1
실소,Noun,6,2
실소,Noun,8,2
실소,Noun,9,1
실수,Noun,3,1
실수,Noun,5,1
실수,Noun,7,1
실수,Noun,8,2
실시간,Noun,8,2
실실,Noun,8,1
실앞,Noun,7,1
실재,Noun,7,1
실재,Noun,10,1
실적,Noun,8,1
실적,Noun,9,1
실적,Noun,10,2
실제,Noun,1,3
실제,Noun,3,1
실제,Noun,5,1
실제,Noun,7,1
실제,Noun,8,5
실제,Noun,9,7
실제,Noun,10,15
실존,Noun,10,1
실종,Noun,5,1
실종,Noun,7,1
실컷,Noun,8,2
실태,Noun,7,1
실패,Noun,1,1
실패,Noun,9,2
실패하며,Adjective,8,1
실패한,Adjective,7,1
실패했을,Adjective,6,1
실평,Noun,10,1
실한게,Adjective,8,1
실험,Noun,9,1
실험,Noun,10,1
실험실,Noun,8,1
실험실,Noun,9,1
실험실,Noun,10,2
싫,Adjective,8,1
싫다,Adjective,1,2
싫다,Adjective,3,1
싫다,Adjective,4,1
싫다,Adjective,6,1
싫다,Adjective,8,2
싫다고,Adjective,10,3
싫다는,Adjective,10,1
싫더라도,Adjective,8,1
싫어,Adjective,1,2
싫어,Adjective,8,1
싫어,Adjective,9,1
싫어서,Adjective,2,1
싫어서,Adjective,10,1
싫어하고,Adjective,10,1
싫어하는,Adjective,1,4
